0.0000000000 4.9512357301 1.0815384615 0.0000000000
0.0000000000 4.9512357301 1.1325641026 0.0000000000
0.0000000000 4.9512357301 1.1835897436 0.0000000000
0.0000000000 4.9512357301 1.2346153846 0.0000000000
0.0000000000 4.9512357301 1.2856410256 0.0000000000
0.0000000000 4.9512357301 1.3366666667 0.0000000000
0.0000000000 4.9512357301 1.3876923077 0.0000000000
0.0000000000 4.9512357301 1.4387179487 0.0000000000
0.0000000000 4.9512357301 1.4897435897 0.0000000000
0.0000000000 4.9512357301 1.5407692308 0.0000000000
0.0000000000 4.9512357301 1.5917948718 0.0000000000
0.0000000000 4.9512357301 1.6428205128 0.0000000000
0.0000000000 4.9512357301 1.6938461538 0.0000000000
0.0000000000 4.9512357301 1.7448717949 0.0000000000
0.0000000000 4.9512357301 1.7958974359 0.0000000000
0.0000000000 4.9512357301 1.8469230769 0.0000000000
0.0000000000 4.9512357301 1.8979487179 0.0000000000
0.0000000000 4.9512357301 1.9489743590 0.0000000000
0.0000000000 4.9512357301 2.0000000000 0.0000000000
0.0000000000 8.9024714602 0.0100000000 0.0000000000
0.0000000000 8.9024714602 0.0610256410 0.0000000000
0.0000000000 8.9024714602 0.1120512821 0.0000000000
0.0000000000 8.9024714602 0.1630769231 0.0000000000
0.0000000000 8.9024714602 0.2141025641 0.0000000000
0.0000000000 8.9024714602 0.2651282051 0.0000000000
0.0000000000 8.9024714602 0.3161538462 0.0000000000
0.0000000000 8.9024714602 0.3671794872 0.0000000000
0.0000000000 8.9024714602 0.4182051282 0.0000000000
0.0000000000 8.9024714602 0.4692307692 0.0000000000
0.0000000000 8.9024714602 0.5202564103 0.0000000000
0.0000000000 8.9024714602 0.5712820513 0.0000000000
0.0000000000 8.9024714602 0.6223076923 0.0000000000
0.0000000000 8.9024714602 0.6733333333 0.0000000000
0.0000000000 8.9024714602 0.7243589744 0.0000000000
0.0000000000 8.9024714602 0.7753846154 0.0000000000
0.0000000000 8.9024714602 0.8264102564 0.0000000000
0.0000000000 8.9024714602 0.8774358974 0.0000000000
0.0000000000 8.9024714602 0.9284615385 0.0000000000
0.0000000000 8.9024714602 0.9794871795 0.0000000000
0.0000000000 8.9024714602 1.0305128205 0.0000000000
0.0000000000 8.9024714602 1.0815384615 0.0000000000
0.0000000000 8.9024714602 1.1325641026 0.0000000000
0.0000000000 8.9024714602 1.1835897436 0.0000000000
0.0000000000 8.9024714602 1.2346153846 0.0000000000
0.0000000000 8.9024714602 1.2856410256 0.0000000000
0.0000000000 8.9024714602 1.3366666667 0.0000000000
0.0000000000 8.9024714602 1.3876923077 0.0000000000
0.0000000000 8.9024714602 1.4387179487 0.0000000000
0.0000000000 8.9024714602 1.4897435897 0.0000000000
0.0000000000 8.9024714602 1.5407692308 0.0000000000
0.0000000000 8.9024714602 1.5917948718 0.0000000000
0.0000000000 8.9024714602 1.6428205128 0.0000000000
0.0000000000 8.9024714602 1.6938461538 0.0000000000
0.0000000000 8.9024714602 1.7448717949 0.0000000000
0.0000000000 8.9024714602 1.7958974359 0.0000000000
0.0000000000 8.9024714602 1.8469230769 0.0000000000
0.0000000000 8.9024714602 1.8979487179 0.0000000000
0.0000000000 8.9024714602 1.9489743590 0.0000000000
0.0000000000 8.9024714602 2.0000000000 0.0000000000
0.0000000000 12.9729038975 0.0100000000 0.0000000000
0.0000000000 12.9729038975 0.0610256410 0.0000000000
0.0000000000 12.9729038975 0.1120512821 0.0000000000
0.0000000000 12.9729038975 0.1630769231 0.0000000000
0.0000000000 12.9729038975 0.2141025641 0.0000000000
0.0000000000 12.9729038975 0.2651282051 0.0000000000
0.0000000000 12.9729038975 0.3161538462 0.0000000000
0.0000000000 12.9729038975 0.3671794872 0.0000000000
0.0000000000 12.9729038975 0.4182051282 0.0000000000
0.0000000000 12.9729038975 0.4692307692 0.0000000000
0.0000000000 12.9729038975 0.5202564103 0.0000000000
0.0000000000 12.9729038975 0.5712820513 0.0000000000
0.0000000000 12.9729038975 0.6223076923 0.0000000000
0.0000000000 12.9729038975 0.6733333333 0.0000000000
0.0000000000 12.9729038975 0.7243589744 0.0000000000
0.0000000000 12.9729038975 0.7753846154 0.0000000000
0.0000000000 12.9729038975 0.8264102564 0.0000000000
0.0000000000 12.9729038975 0.8774358974 0.0000000000
0.0000000000 12.9729038975 0.9284615385 0.0000000000
0.0000000000 12.9729038975 0.9794871795 0.0000000000
0.0000000000 12.9729038975 1.0305128205 0.0000000000
0.0000000000 12.9729038975 1.0815384615 0.0000000000
0.0000000000 12.9729038975 1.1325641026 0.0000000000
0.0000000000 12.9729038975 1.1835897436 0.0000000000
0.0000000000 12.9729038975 1.2346153846 0.0000000000
0.0000000000 12.9729038975 1.2856410256 0.0000000000
0.0000000000 12.9729038975 1.3366666667 0.0000000000
0.0000000000 12.9729038975 1.3876923077 0.0000000000
0.0000000000 12.9729038975 1.4387179487 0.0000000000
0.0000000000 12.9729038975 1.4897435897 0.0000000000
0.0000000000 12.9729038975 1.5407692308 0.0000000000
0.0000000000 12.9729038975 1.5917948718 0.0000000000
0.0000000000 12.9729038975 1.6428205128 0.0000000000
0.0000000000 12.9729038975 1.6938461538 0.0000000000
0.0000000000 12.9729038975 1.7448717949 0.0000000000
0.0000000000 12.9729038975 1.7958974359 0.0000000000
0.0000000000 12.9729038975 1.8469230769 0.0000000000
0.0000000000 12.9729038975 1.8979487179 0.0000000000
0.0000000000 12.9729038975 1.9489743590 0.0000000000
0.0000000000 12.9729038975 2.0000000000 0.0000000000
0.0000000000 17.2654196609 0.0100000000 0.0000000000
0.0000000000 17.2654196609 0.0610256410 0.0000000000
0.0000000000 17.2654196609 0.1120512821 0.0000000000
0.0000000000 17.2654196609 0.1630769231 0.0000000000
0.0000000000 17.2654196609 0.2141025641 0.0000000000
0.0000000000 17.2654196609 0.2651282051 0.0000000000
0.0000000000 17.2654196609 0.3161538462 0.0000000000
0.0000000000 17.2654196609 0.3671794872 0.0000000000
0.0000000000 17.2654196609 0.4182051282 0.0000000000
0.0000000000 17.2654196609 0.4692307692 0.0000000000
0.0000000000 17.2654196609 0.5202564103 0.0000000000
0.0000000000 17.2654196609 0.5712820513 0.0000000000
0.0000000000 17.2654196609 0.6223076923 0.0000000000
0.0000000000 17.2654196609 0.6733333333 0.0000000000
0.0000000000 17.2654196609 0.7243589744 0.0000000000
0.0000000000 17.2654196609 0.7753846154 0.0000000000
0.0000000000 17.2654196609 0.8264102564 0.0000000000
0.0000000000 17.2654196609 0.8774358974 0.0000000000
0.0000000000 17.2654196609 0.9284615385 0.0000000000
0.0000000000 17.2654196609 0.9794871795 0.0000000000
0.0000000000 17.2654196609 1.0305128205 0.0000000000
0.0000000000 17.2654196609 1.0815384615 0.0000000000
0.0000000000 17.2654196609 1.1325641026 0.0000000000
0.0000000000 17.2654196609 1.1835897436 0.0000000000
0.0000000000 17.2654196609 1.2346153846 0.0000000000
0.0000000000 17.2654196609 1.2856410256 0.0000000000
0.0000000000 17.2654196609 1.3366666667 0.0000000000
0.0000000000 17.2654196609 1.3876923077 0.0000000000
0.0000000000 17.2654196609 1.4387179487 0.0000000000
0.0000000000 17.2654196609 1.4897435897 0.0000000000
0.0000000000 17.2654196609 1.5407692308 0.0000000000
0.0000000000 17.2654196609 1.5917948718 0.0000000000
0.0000000000 17.2654196609 1.6428205128 0.0000000000
0.0000000000 17.2654196609 1.6938461538 0.0000000000
0.0000000000 17.2654196609 1.7448717949 0.0000000000
0.0000000000 17.2654196609 1.7958974359 0.0000000000
0.0000000000 17.2654196609 1.8469230769 0.0000000000
0.0000000000 17.2654196609 1.8979487179 0.0000000000
0.0000000000 17.2654196609 1.9489743590 0.0000000000
0.0000000000 17.2654196609 2.0000000000 0.0000000000
0.0000000000 21.5579354243 0.0100000000 0.0000000000
0.0000000000 21.5579354243 0.0610256410 0.0000000000
0.0000000000 21.5579354243 0.1120512821 0.0000000000
0.0000000000 21.5579354243 0.1630769231 0.0000000000
0.0000000000 21.5579354243 0.2141025641 0.0000000000
0.0000000000 21.5579354243 0.2651282051 0.0000000000
0.0000000000 21.5579354243 0.3161538462 0.0000000000
0.0000000000 21.5579354243 0.3671794872 0.0000000000
0.0000000000 21.5579354243 0.4182051282 0.0000000000
0.0000000000 21.5579354243 0.4692307692 0.0000000000
0.0000000000 21.5579354243 0.5202564103 0.0000000000
0.0000000000 21.5579354243 0.5712820513 0.0000000000
0.0000000000 21.5579354243 0.6223076923 0.0000000000
0.0000000000 21.5579354243 0.6733333333 0.0000000000
0.0000000000 21.5579354243 0.7243589744 0.0000000000
0.0000000000 21.5579354243 0.7753846154 0.0000000000
0.0000000000 21.5579354243 0.8264102564 0.0000000000
0.0000000000 21.5579354243 0.8774358974 0.0000000000
0.0000000000 21.5579354243 0.9284615385 0.0000000000
0.0000000000 21.5579354243 0.9794871795 0.0000000000
0.0000000000 21.5579354243 1.0305128205 0.0000000000
0.0000000000 21.5579354243 1.0815384615 0.0000000000
0.0000000000 21.5579354243 1.1325641026 0.0000000000
0.0000000000 21.5579354243 1.1835897436 0.0000000000
0.0000000000 21.5579354243 1.2346153846 0.0000000000
0.0000000000 21.5579354243 1.2856410256 0.0000000000
0.0000000000 21.5579354243 1.3366666667 0.0000000000
0.0000000000 21.5579354243 1.3876923077 0.0000000000
0.0000000000 21.5579354243 1.4387179487 0.0000000000
0.0000000000 21.5579354243 1.4897435897 0.0000000000
0.0000000000 21.5579354243 1.5407692308 0.0000000000
0.0000000000 21.5579354243 1.5917948718 0.0000000000
0.0000000000 21.5579354243 1.6428205128 0.0000000000
0.0000000000 21.5579354243 1.6938461538 0.0000000000
0.0000000000 21.5579354243 1.7448717949 0.0000000000
0.0000000000 21.5579354243 1.7958974359 0.0000000000
0.0000000000 21.5579354243 1.8469230769 0.0000000000
0.0000000000 21.5579354243 1.8979487179 0.0000000000
0.0000000000 21.5579354243 1.9489743590 0.0000000000
0.0000000000 21.5579354243 2.0000000000 0.0000000000
0.0000000000 28.4666381723 0.0100000000 0.0000000000
0.0000000000 28.4666381723 0.0610256410 0.0000000000
0.0000000000 28.4666381723 0.1120512821 0.0000000000
0.0000000000 28.4666381723 0.1630769231 0.0000000000
0.0000000000 28.4666381723 0.2141025641 0.0000000000
0.0000000000 28.4666381723 0.2651282051 0.0000000000
0.0000000000 28.4666381723 0.3161538462 0.0000000000
0.0000000000 28.4666381723 0.3671794872 0.0000000000
0.0000000000 28.4666381723 0.4182051282 0.0000000000
0.0000000000 28.4666381723 0.4692307692 0.0000000000
0.0000000000 28.4666381723 0.5202564103 0.0000000000
0.0000000000 28.4666381723 0.5712820513 0.0000000000
0.0000000000 28.4666381723 0.6223076923 0.0000000000
0.0000000000 28.4666381723 0.6733333333 0.0000000000
0.0000000000 28.4666381723 0.7243589744 0.0000000000
0.0000000000 28.4666381723 0.7753846154 0.0000000000
0.0000000000 28.4666381723 0.8264102564 0.0000000000
0.0000000000 28.4666381723 0.8774358974 0.0000000000
0.0000000000 28.4666381723 0.9284615385 0.0000000000
0.0000000000 28.4666381723 0.9794871795 0.0000000000
0.0000000000 28.4666381723 1.0305128205 0.0000000000
0.0000000000 28.4666381723 1.0815384615 0.0000000000
0.0000000000 28.4666381723 1.1325641026 0.0000000000
0.0000000000 28.4666381723 1.1835897436 0.0000000000
0.0000000000 28.4666381723 1.2346153846 0.0000000000
0.0000000000 28.4666381723 1.2856410256 0.0000000000
0.0000000000 28.4666381723 1.3366666667 0.0000000000
0.0000000000 28.4666381723 1.3876923077 0.0000000000
0.0000000000 28.4666381723 1.4387179487 0.0000000000
0.0000000000 28.4666381723 1.4897435897 0.0000000000
0.0000000000 28.4666381723 1.5407692308 0.0000000000
0.0000000000 28.4666381723 1.5917948718 0.0000000000
0.0000000000 28.4666381723 1.6428205128 0.0000000000
0.0000000000 28.4666381723 1.6938461538 0.0000000000
0.0000000000 28.4666381723 1.7448717949 0.0000000000
0.0000000000 28.4666381723 1.7958974359 0.0000000000
0.0000000000 28.4666381723 1.8469230769 0.0000000000
0.0000000000 28.4666381723 1.8979487179 0.0000000000
0.0000000000 28.4666381723 1.9489743590 0.0000000000
0.0000000000 28.4666381723 2.0000000000 0.0000000000
0.0000000000 36.3199814566 0.0100000000 0.0000000000
0.0000000000 36.3199814566 0.0610256410 0.0000000000
0.0000000000 36.3199814566 0.1120512821 0.0000000000
0.0000000000 36.3199814566 0.1630769231 0.0000000000
0.0000000000 36.3199814566 0.2141025641 0.0000000000
0.0000000000 36.3199814566 0.2651282051 0.0000000000
0.0000000000 36.3199814566 0.3161538462 0.0000000000
0.0000000000 36.3199814566 0.3671794872 0.0000000000
0.0000000000 36.3199814566 0.4182051282 0.0000000000
0.0000000000 36.3199814566 0.4692307692 0.0000000000
0.0000000000 36.3199814566 0.5202564103 0.0000000000
0.0000000000 36.3199814566 0.5712820513 0.0000000000
0.0000000000 36.3199814566 0.6223076923 0.0000000000
0.0000000000 36.3199814566 0.6733333333 0.0000000000
0.0000000000 36.3199814566 0.7243589744 0.0000000000
0.0000000000 36.3199814566 0.7753846154 0.0000000000
0.0000000000 36.3199814566 0.8264102564 0.0000000000
0.0000000000 36.3199814566 0.8774358974 0.0000000000
0.0000000000 36.3199814566 0.9284615385 0.0000000000
0.0000000000 36.3199814566 0.9794871795 0.0000000000
0.0000000000 36.3199814566 1.0305128205 0.0000000000
0.0000000000 36.3199814566 1.0815384615 0.0000000000
0.0000000000 36.3199814566 1.1325641026 0.0000000000
0.0000000000 36.3199814566 1.1835897436 0.0000000000
0.0000000000 36.3199814566 1.2346153846 0.0000000000
0.0000000000 36.3199814566 1.2856410256 0.0000000000
0.0000000000 36.3199814566 1.3366666667 0.0000000000
0.0000000000 36.3199814566 1.3876923077 0.0000000000
0.0000000000 36.3199814566 1.4387179487 0.0000000000
0.0000000000 36.3199814566 1.4897435897 0.0000000000
0.0000000000 36.3199814566 1.5407692308 0.0000000000
0.0000000000 36.3199814566 1.5917948718 0.0000000000
0.0000000000 36.3199814566 1.6428205128 0.0000000000
0.0000000000 36.3199814566 1.6938461538 0.0000000000
0.0000000000 36.3199814566 1.7448717949 0.0000000000
0.0000000000 36.3199814566 1.7958974359 0.0000000000
0.0000000000 36.3199814566 1.8469230769 0.0000000000
0.0000000000 36.3199814566 1.8979487179 0.0000000000
0.0000000000 36.3199814566 1.9489743590 0.0000000000
0.0000000000 36.3199814566 2.0000000000 0.0000000000
0.0000000000 44.6624690112 0.0100000000 0.0000000000
0.0000000000 44.6624690112 0.0610256410 0.0000000000
0.0000000000 44.6624690112 0.1120512821 0.0000000000
0.0000000000 44.6624690112 0.1630769231 0.0000000000
0.0000000000 44.6624690112 0.2141025641 0.0000000000
0.0000000000 44.6624690112 0.2651282051 0.0000000000
0.0000000000 44.6624690112 0.3161538462 0.0000000000
0.0000000000 44.6624690112 0.3671794872 0.0000000000
0.0000000000 44.6624690112 0.4182051282 0.0000000000
0.0000000000 44.6624690112 0.4692307692 0.0000000000
0.0000000000 44.6624690112 0.5202564103 0.0000000000
0.0000000000 44.6624690112 0.5712820513 0.0000000000
0.0000000000 44.6624690112 0.6223076923 0.0000000000
0.0000000000 44.6624690112 0.6733333333 0.0000000000
0.0000000000 44.6624690112 0.7243589744 0.0000000000
0.0000000000 44.6624690112 0.7753846154 0.0000000000
0.0000000000 44.6624690112 0.8264102564 0.0000000000
0.0000000000 44.6624690112 0.8774358974 0.0000000000
0.0000000000 44.6624690112 0.9284615385 0.0000000000
0.0000000000 44.6624690112 0.9794871795 0.0000000000
0.0000000000 44.6624690112 1.0305128205 0.0000000000
0.0000000000 44.6624690112 1.0815384615 0.0000000000
0.0000000000 44.6624690112 1.1325641026 0.0000000000
0.0000000000 44.6624690112 1.1835897436 0.0000000000
0.0000000000 44.6624690112 1.2346153846 0.0000000000
0.0000000000 44.6624690112 1.2856410256 0.0000000000
0.0000000000 44.6624690112 1.3366666667 0.0000000000
0.0000000000 44.6624690112 1.3876923077 0.0000000000
0.0000000000 44.6624690112 1.4387179487 0.0000000000
0.0000000000 44.6624690112 1.4897435897 0.0000000000
0.0000000000 44.6624690112 1.5407692308 0.0000000000
0.0000000000 44.6624690112 1.5917948718 0.0000000000
0.0000000000 44.6624690112 1.6428205128 0.0000000000
0.0000000000 44.6624690112 1.6938461538 0.0000000000
0.0000000000 44.6624690112 1.7448717949 0.0000000000
0.0000000000 44.6624690112 1.7958974359 0.0000000000
0.0000000000 44.6624690112 1.8469230769 0.0000000000
0.0000000000 44.6624690112 1.8979487179 0.0000000000
0.0000000000 44.6624690112 1.9489743590 0.0000000000
0.0000000000 44.6624690112 2.0000000000 0.0000000000
0.0000000000 51.9141884777 0.0100000000 0.0000000000
0.0000000000 51.9141884777 0.0610256410 0.0000000000
0.0000000000 51.9141884777 0.1120512821 0.0000000000
0.0000000000 51.9141884777 0.1630769231 0.0000000000
0.0000000000 51.9141884777 0.2141025641 0.0000000000
0.0000000000 51.9141884777 0.2651282051 0.0000000000
0.0000000000 51.9141884777 0.3161538462 0.0000000000
0.0000000000 51.9141884777 0.3671794872 0.0000000000
0.0000000000 51.9141884777 0.4182051282 0.0000000000
0.0000000000 51.9141884777 0.4692307692 0.0000000000
0.0000000000 51.9141884777 0.5202564103 0.0000000000
0.0000000000 51.9141884777 0.5712820513 0.0000000000
0.0000000000 51.9141884777 0.6223076923 0.0000000000
0.0000000000 51.9141884777 0.6733333333 0.0000000000
0.0000000000 51.9141884777 0.7243589744 0.0000000000
0.0000000000 51.9141884777 0.7753846154 0.0000000000
0.0000000000 51.9141884777 0.8264102564 0.0000000000
0.0000000000 51.9141884777 0.8774358974 0.0000000000
0.0000000000 51.9141884777 0.9284615385 0.0000000000
0.0000000000 51.9141884777 0.9794871795 0.0000000000
0.0000000000 51.9141884777 1.0305128205 0.0000000000
0.0000000000 51.9141884777 1.0815384615 0.0000000000
0.0000000000 51.9141884777 1.1325641026 0.0000000000
0.0000000000 51.9141884777 1.1835897436 0.0000000000
0.0000000000 51.9141884777 1.2346153846 0.0000000000
0.0000000000 51.9141884777 1.2856410256 0.0000000000
0.0000000000 51.9141884777 1.3366666667 0.0000000000
0.0000000000 51.9141884777 1.3876923077 0.0000000000
0.0000000000 51.9141884777 1.4387179487 0.0000000000
0.0000000000 51.9141884777 1.4897435897 0.0000000000
0.0000000000 51.9141884777 1.5407692308 0.0000000000
0.0000000000 51.9141884777 1.5917948718 0.0000000000
0.0000000000 51.9141884777 1.6428205128 0.0000000000
0.0000000000 51.9141884777 1.6938461538 0.0000000000
0.0000000000 51.9141884777 1.7448717949 0.0000000000
0.0000000000 51.9141884777 1.7958974359 0.0000000000
0.0000000000 51.9141884777 1.8469230769 0.0000000000
0.0000000000 51.9141884777 1.8979487179 0.0000000000
0.0000000000 51.9141884777 1.9489743590 0.0000000000
0.0000000000 51.9141884777 2.0000000000 0.0000000000
0.0000000000 58.4099069071 0.0100000000 0.0000000000
0.0000000000 58.4099069071 0.0610256410 0.0000000000
0.0000000000 58.4099069071 0.1120512821 0.0000000000
0.0000000000 58.4099069071 0.1630769231 0.0000000000
0.0000000000 58.4099069071 0.2141025641 0.0000000000
0.0000000000 58.4099069071 0.2651282051 0.0000000000
0.0000000000 58.4099069071 0.3161538462 0.0000000000
0.0000000000 58.4099069071 0.3671794872 0.0000000000
0.0000000000 58.4099069071 0.4182051282 0.0000000000
0.0000000000 58.4099069071 0.4692307692 0.0000000000
0.0000000000 58.4099069071 0.5202564103 0.0000000000
0.0000000000 58.4099069071 0.5712820513 0.0000000000
0.0000000000 58.4099069071 0.6223076923 0.0000000000
0.0000000000 58.4099069071 0.6733333333 0.0000000000
0.0000000000 58.4099069071 0.7243589744 0.0000000000
0.0000000000 58.4099069071 0.7753846154 0.0000000000
0.0000000000 58.4099069071 0.8264102564 0.0000000000
0.0000000000 58.4099069071 0.8774358974 0.0000000000
0.0000000000 58.4099069071 0.9284615385 0.0000000000
0.0000000000 58.4099069071 0.9794871795 0.0000000000
0.0000000000 58.4099069071 1.0305128205 0.0000000000
0.0000000000 58.4099069071 1.0815384615 0.0000000000
0.0000000000 58.4099069071 1.1325641026 0.0000000000
0.0000000000 58.4099069071 1.1835897436 0.0000000000
0.0000000000 58.4099069071 1.2346153846 0.0000000000
0.0000000000 58.4099069071 1.2856410256 0.0000000000
0.0000000000 58.4099069071 1.3366666667 0.0000000000
0.0000000000 58.4099069071 1.3876923077 0.0000000000
0.0000000000 58.4099069071 1.4387179487 0.0000000000
0.0000000000 58.4099069071 1.4897435897 0.0000000000
0.0000000000 58.4099069071 1.5407692308 0.0000000000
0.0000000000 58.4099069071 1.5917948718 0.0000000000
0.0000000000 58.4099069071 1.6428205128 0.0000000000
0.0000000000 58.4099069071 1.6938461538 0.0000000000
0.0000000000 58.4099069071 1.7448717949 0.0000000000
0.0000000000 58.4099069071 1.7958974359 0.0000000000
0.0000000000 58.4099069071 1.8469230769 0.0000000000
0.0000000000 58.4099069071 1.8979487179 0.0000000000
0.0000000000 58.4099069071 1.9489743590 0.0000000000
0.0000000000 58.4099069071 2.0000000000 0.0000000000
0.0000000000 64.7342964370 0.0100000000 0.0000000000
0.0000000000 64.7342964370 0.0610256410 0.0000000000
0.0000000000 64.7342964370 0.1120512821 0.0000000000
0.0000000000 64.7342964370 0.1630769231 0.0000000000
0.0000000000 64.7342964370 0.2141025641 0.0000000000
0.0000000000 64.7342964370 0.2651282051 0.0000000000
0.0000000000 64.7342964370 0.3161538462 0.0000000000
0.0000000000 64.7342964370 0.3671794872 0.0000000000
0.0000000000 64.7342964370 0.4182051282 0.0000000000
0.0000000000 64.7342964370 0.4692307692 0.0000000000
0.0000000000 64.7342964370 0.5202564103 0.0000000000
0.0000000000 64.7342964370 0.5712820513 0.0000000000
0.0000000000 64.7342964370 0.6223076923 0.0000000000
0.0000000000 64.7342964370 0.6733333333 0.0000000000
0.0000000000 64.7342964370 0.7243589744 0.0000000000
0.0000000000 64.7342964370 0.7753846154 0.0000000000
0.0000000000 64.7342964370 0.8264102564 0.0000000000
0.0000000000 64.7342964370 0.8774358974 0.0000000000
0.0000000000 64.7342964370 0.9284615385 0.0000000000
0.0000000000 64.7342964370 0.9794871795 0.0000000000
0.0000000000 64.7342964370 1.0305128205 0.0000000000
0.0000000000 64.7342964370 1.0815384615 0.0000000000
0.0000000000 64.7342964370 1.1325641026 0.0000000000
0.0000000000 64.7342964370 1.1835897436 0.0000000000
0.0000000000 64.7342964370 1.2346153846 0.0000000000
0.0000000000 64.7342964370 1.2856410256 0.0000000000
0.0000000000 64.7342964370 1.3366666667 0.0000000000
0.0000000000 64.7342964370 1.3876923077 0.0000000000
0.0000000000 64.7342964370 1.4387179487 0.0000000000
0.0000000000 64.7342964370 1.4897435897 0.0000000000
0.0000000000 64.7342964370 1.5407692308 0.0000000000
0.0000000000 64.7342964370 1.5917948718 0.0000000000
0.0000000000 64.7342964370 1.6428205128 0.0000000000
0.0000000000 64.7342964370 1.6938461538 0.0000000000
0.0000000000 64.7342964370 1.7448717949 0.0000000000
0.0000000000 64.7342964370 1.7958974359 0.0000000000
0.0000000000 64.7342964370 1.8469230769 0.0000000000
0.0000000000 64.7342964370 1.8979487179 0.0000000000
0.0000000000 64.7342964370 1.9489743590 0.0000000000
0.0000000000 64.7342964370 2.0000000000 0.0000000000
0.0000000000 71.1724738094 0.0100000000 0.0000000000
0.0000000000 71.1724738094 0.0610256410 0.0000000000
0.0000000000 71.1724738094 0.1120512821 0.0000000000
0.0000000000 71.1724738094 0.1630769231 0.0000000000
0.0000000000 71.1724738094 0.2141025641 0.0000000000
0.0000000000 71.1724738094 0.2651282051 0.0000000000
0.0000000000 71.1724738094 0.3161538462 0.0000000000
0.0000000000 71.1724738094 0.3671794872 0.0000000000
0.0000000000 71.1724738094 0.4182051282 0.0000000000
0.0000000000 71.1724738094 0.4692307692 0.0000000000
0.0000000000 71.1724738094 0.5202564103 0.0000000000
0.0000000000 71.1724738094 0.5712820513 0.0000000000
0.0000000000 71.1724738094 0.6223076923 0.0000000000
0.0000000000 71.1724738094 0.6733333333 0.0000000000
0.0000000000 71.1724738094 0.7243589744 0.0000000000
0.0000000000 71.1724738094 0.7753846154 0.0000000000
0.0000000000 71.1724738094 0.8264102564 0.0000000000
0.0000000000 71.1724738094 0.8774358974 0.0000000000
0.0000000000 71.1724738094 0.9284615385 0.0000000000
0.0000000000 71.1724738094 0.9794871795 0.0000000000
